ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5142926,1,2925000,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,30,0,C,0,0,0
5010036,0,2925000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,20,-4,0,0,0,1
5096117,0,2925000,State servant,Secondary / secondary special,Separated,Office apartment,-17967,-4937,1,0,0,0,Managers,10,-1,X,0,1,0
5046482,0,2925000,Commercial associate,Secondary / secondary special,Married,With parents,-9980,-351,1,0,0,0,Drivers,20,-26,C,0,1,1
5067894,0,2925000,Working,Secondary / secondary special,Married,Rented apartment,-17011,-901,1,0,0,0,,20,0,C,0,1,1
5132421,0,2925000,Commercial associate,Higher education,Married,House / apartment,-18409,-3482,1,0,0,0,Sales staff,20,0,C,0,1,1
5088879,0,2925000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,20,-2,C,0,1,1
5068972,0,2925000,Working,Higher education,Single / not married,House / apartment,-17388,-1662,1,0,1,1,Managers,10,0,0,0,0,1
5096119,0,2925000,State servant,Secondary / secondary special,Separated,Office apartment,-17967,-4937,1,0,0,0,Managers,10,0,0,0,1,0
5041509,1,2925000,Working,Higher education,Married,Co-op apartment,-12954,-2590,1,0,0,0,Managers,30,0,X,0,0,1
5047857,1,2925000,Commercial associate,Higher education,Married,House / apartment,-12569,-3322,1,0,0,0,,30,-12,C,0,1,1
5088878,0,2925000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,20,-2,C,0,1,1
5050485,0,2925000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698,-10758,1,0,0,0,Laborers,20,0,C,0,0,0
5091687,0,2925000,Working,Higher education,Single / not married,House / apartment,-15303,-108,1,0,0,0,,10,0,C,0,0,1
5023956,0,2925000,Working,Higher education,Civil marriage,House / apartment,-16573,-1616,1,0,0,0,Managers,20,0,C,0,1,1
5117849,1,2925000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,30,0,X,0,1,0
5009731,0,2925000,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,1,1,0,0,Laborers,20,-22,X,0,1,0
5011029,0,2925000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,1,0,0,1,Sales staff,20,0,C,0,0,1
5050885,0,2925000,Pensioner,Secondary / secondary special,Married,House / apartment,-18875,365243,1,0,0,0,,20,-28,X,0,1,0
5132625,1,2925000,Commercial associate,Higher education,Married,House / apartment,-10398,-742,1,1,1,1,Core staff,30,-4,C,0,1,1
5149647,0,2925000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576,365243,1,0,0,0,,10,-25,0,0,0,1
5132623,1,2925000,Commercial associate,Higher education,Married,House / apartment,-10398,-742,1,1,1,1,Core staff,30,0,C,0,1,1
5033528,1,2925000,Working,Higher education,Married,House / apartment,-14878,-6685,1,0,0,0,Managers,30,-25,C,0,0,1
5132744,0,2925000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20493,365243,1,0,1,0,,20,0,0,0,0,1
5068293,0,2925000,Working,Secondary / secondary special,Married,House / apartment,-15351,-566,1,0,0,0,Drivers,20,-10,X,0,1,1
5135690,0,2925000,Working,Higher education,Married,House / apartment,-13577,-1266,1,0,1,0,Accountants,20,0,X,0,0,1
5054009,0,2925000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19939,-6298,1,1,0,0,Managers,20,0,C,0,1,0
5088875,0,2925000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,20,0,C,0,1,1
5117848,1,2925000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,30,0,X,0,1,0
5058291,0,2880000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,10,0,C,0,0,1
5058294,0,2880000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,10,0,0,0,0,1
5036170,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-34,X,0,0,1
5058293,0,2880000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,10,0,C,0,0,1
5058295,0,2880000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,10,0,C,0,0,1
5036173,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-39,X,0,0,1
5058290,0,2880000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,10,0,X,0,0,1
5036172,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-40,X,0,0,1
5058292,0,2880000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16181,-117,1,0,1,1,Private service staff,10,0,0,0,0,1
5036168,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-39,X,0,0,1
5090529,0,2880000,Working,Higher education,Married,House / apartment,-14550,-3239,1,0,1,1,Managers,20,0,C,0,1,1
5113146,0,2880000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21788,365243,1,0,1,0,,10,0,X,0,0,1
5036167,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-11,X,0,0,1
5036174,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-37,X,0,0,1
5022161,0,2880000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21788,365243,1,0,1,0,,10,0,X,0,0,1
5036171,0,2880000,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,20,-39,X,0,0,1
5142128,0,2835000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,20,-4,0,0,0,0
5150048,0,2835000,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,20,-32,X,0,0,1
5008812,0,2835000,Pensioner,Higher education,Separated,House / apartment,-22464,365243,1,0,0,0,,10,-4,0,0,0,1
5150051,0,2835000,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,20,0,0,0,0,1
5150047,0,2835000,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,20,-7,X,0,0,1
5150052,0,2835000,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,20,0,0,0,0,1
5115743,2,2835000,State servant,Higher education,Married,House / apartment,-12902,-4120,1,0,0,0,Core staff,40,0,0,0,1,1
5113616,0,2835000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,20,-56,X,0,0,1
5142129,0,2835000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,20,0,0,0,0,0
5113615,0,2835000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,20,0,X,0,0,1
5113614,0,2835000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,20,-25,0,0,0,1
5028605,2,2835000,Working,Secondary / secondary special,Married,House / apartment,-14557,-2517,1,0,0,0,High skill tech staff,40,-3,C,0,0,0
5028606,2,2835000,Working,Secondary / secondary special,Married,House / apartment,-14557,-2517,1,0,0,0,High skill tech staff,40,0,C,0,0,0
5115744,2,2835000,State servant,Higher education,Married,House / apartment,-12902,-4120,1,0,0,0,Core staff,40,-22,X,0,1,1
5113608,0,2835000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,20,0,0,0,0,1
5028607,2,2835000,Working,Secondary / secondary special,Married,House / apartment,-14557,-2517,1,0,0,0,High skill tech staff,40,0,0,0,0,0
5115742,2,2835000,State servant,Higher education,Married,House / apartment,-12902,-4120,1,0,0,0,Core staff,40,0,0,0,1,1
5008813,0,2835000,Pensioner,Higher education,Separated,House / apartment,-22464,365243,1,0,0,0,,10,0,0,0,0,1
5115741,2,2835000,State servant,Higher education,Married,House / apartment,-12902,-4120,1,0,0,0,Core staff,40,-23,X,0,1,1
5142127,0,2835000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,20,-16,0,0,0,0
5028604,2,2835000,Working,Secondary / secondary special,Married,House / apartment,-14557,-2517,1,0,0,0,High skill tech staff,40,-31,C,0,0,0
5115740,2,2835000,State servant,Higher education,Married,House / apartment,-12902,-4120,1,0,0,0,Core staff,40,-17,X,0,1,1
5008814,0,2835000,Pensioner,Higher education,Separated,House / apartment,-22464,365243,1,0,0,0,,10,-1,0,0,0,1
5028608,2,2835000,Working,Secondary / secondary special,Married,House / apartment,-14557,-2517,1,0,0,0,High skill tech staff,40,-19,C,0,0,0
5062394,0,2835000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-8494,-1171,1,0,0,0,Laborers,20,0,0,0,0,1
5025223,1,2835000,Commercial associate,Higher education,Married,Municipal apartment,-14257,-6060,1,0,1,0,High skill tech staff,30,0,0,0,1,0
5142126,0,2835000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,20,0,X,0,0,0
5150050,0,2835000,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,20,0,0,0,0,1
5113022,0,2835000,Pensioner,Secondary / secondary special,Married,House / apartment,-21705,365243,1,0,0,0,,20,0,C,0,0,1
5113609,0,2835000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,20,0,0,0,0,1
5150049,0,2835000,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,20,0,2,1,0,1
5150075,0,2790000,Working,Secondary / secondary special,Separated,House / apartment,-18341,-686,1,1,0,0,Drivers,10,0,C,0,1,1
5046367,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21893,365243,1,0,1,0,,20,0,C,0,0,1
5009389,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,10,-5,C,0,0,0
5069000,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,0,C,0,1,1
5009391,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,10,0,0,0,0,0
5025008,0,2790000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20027,-2315,1,1,0,0,,20,-17,X,0,0,0
5046366,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21893,365243,1,0,1,0,,20,0,C,0,0,1
5068998,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,0,1,1,1,1
5061667,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,X,0,1,1
5068995,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,0,0,0,1,1
5150074,0,2790000,Working,Secondary / secondary special,Separated,House / apartment,-18341,-686,1,1,0,0,Drivers,10,0,0,0,1,1
5025009,0,2790000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20027,-2315,1,1,0,0,,20,0,0,0,0,0
5068999,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,-17,C,0,1,1
5009394,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,10,0,0,0,0,0
5009393,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,10,0,C,0,0,0
5068997,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,-21,C,0,1,1
5067554,0,2790000,Commercial associate,Higher education,Single / not married,Office apartment,-10039,-2851,1,0,0,1,Managers,10,0,0,0,1,1
5061669,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,C,0,1,1
5067555,0,2790000,Commercial associate,Higher education,Single / not married,Office apartment,-10039,-2851,1,0,0,1,Managers,10,0,X,0,1,1
5009392,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,10,-13,X,0,0,0
5009395,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,10,0,0,0,0,0
5061671,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,X,0,1,1
5068993,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,-22,C,0,1,1
5061673,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,0,0,1,1
5010070,0,2790000,State servant,Higher education,Single / not married,House / apartment,-11091,-617,1,0,0,1,Managers,10,0,X,0,0,1
5023684,0,2790000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,20,0,0,0,1,1
5061668,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,X,0,1,1
5061672,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,X,0,1,1
5036609,0,2790000,Working,Secondary / secondary special,Married,Rented apartment,-16529,-3822,1,0,0,0,Sales staff,20,0,C,0,0,1
5068996,1,2790000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,30,0,0,0,1,1
5112855,0,2790000,Working,Higher education,Married,House / apartment,-9949,-1229,1,0,0,1,IT staff,20,0,0,0,1,1
5023685,0,2790000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,20,0,0,0,1,1
5023687,0,2790000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,20,0,0,0,1,1
5046368,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21893,365243,1,0,1,0,,20,0,0,0,0,1
5061670,0,2790000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,C,0,1,1
5117824,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,0,X,0,1,0
5117822,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,-26,X,0,1,0
5078798,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,C,0,0,1
5067474,0,2745000,Pensioner,Secondary / secondary special,Married,House / apartment,-22936,365243,1,0,0,0,,20,0,C,0,0,1
5023528,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,20,0,0,0,0,1
5078797,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,C,0,0,1
5117817,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,-28,X,0,1,0
5023532,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,20,0,0,0,0,1
5117818,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,-39,X,0,1,0
5117820,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,-47,X,0,1,0
5023531,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,20,0,0,0,0,1
5078800,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,C,0,0,1
5065626,0,2745000,Working,Higher education,Married,House / apartment,-21295,-2847,1,0,0,0,Accountants,20,0,X,0,0,1
5033894,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,X,0,0,1
5078799,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,C,0,0,1
5078796,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,C,0,0,1
5117819,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,0,X,0,1,0
5033893,0,2745000,Working,Higher education,Civil marriage,House / apartment,-19808,-390,1,1,0,0,,20,0,C,0,0,1
5117823,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,20,0,X,0,1,0
5065628,0,2745000,Working,Higher education,Married,House / apartment,-21295,-2847,1,0,0,0,Accountants,20,0,0,0,0,1
5023527,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,20,0,0,0,0,1
5023526,0,2745000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,20,0,0,0,0,1
5126303,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19790,-653,1,1,1,0,Cooking staff,20,0,C,0,0,0
5069525,1,2700000,Commercial associate,Higher education,Married,House / apartment,-14850,-232,1,0,0,1,Core staff,30,0,C,0,0,1
5021413,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-20066,-3988,1,1,1,0,Private service staff,20,0,C,0,0,1
5091924,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-20049,-2361,1,0,1,0,Drivers,20,0,0,0,1,1
5065497,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,20,0,C,0,1,1
5116317,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12654,-823,1,1,0,0,Sales staff,20,0,C,0,0,1
5113425,0,2700000,Working,Secondary / secondary special,Widow,House / apartment,-18659,-407,1,0,0,0,Cooking staff,10,-38,X,0,0,0
5106040,2,2700000,Working,Secondary / secondary special,Married,House / apartment,-15207,-3201,1,0,0,0,Core staff,40,0,C,0,1,0
5146301,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17061,-462,1,0,0,0,Laborers,20,0,C,0,0,1
5115777,0,2700000,Working,Secondary / secondary special,Married,With parents,-14754,-2871,1,1,0,0,Laborers,20,-25,C,0,0,1
5135948,0,2700000,Working,Higher education,Single / not married,House / apartment,-15222,-3153,1,0,1,0,Laborers,10,0,C,0,0,1
5024384,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-12555,-1858,1,0,0,0,Core staff,20,0,X,0,0,1
5029632,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17681,-5649,1,0,1,1,,20,0,C,0,0,1
5023980,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15167,-2162,1,0,0,0,Drivers,30,0,C,0,1,1
5021652,1,2700000,Working,Secondary / secondary special,Married,House / apartment,-13207,-1401,1,0,0,0,Low-skill Laborers,30,-21,C,0,1,1
5118383,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,20,0,C,0,1,0
5091307,1,2700000,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-11186,-1753,1,0,0,0,Sales staff,30,0,X,0,0,1
5022931,0,2700000,Working,Higher education,Married,House / apartment,-9154,-187,1,0,0,1,Laborers,20,-7,X,0,0,1
5010819,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,20,0,C,0,1,1
5091314,1,2700000,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-11186,-1753,1,0,0,0,Sales staff,30,-20,X,0,0,1
5067262,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-19982,-1724,1,0,1,0,,20,0,0,0,1,1
5066867,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-13805,-1557,1,0,0,0,Laborers,10,-27,X,0,1,1
5029390,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-12594,-3153,1,0,0,0,,20,-5,0,0,1,0
5135650,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16922,-1386,1,0,0,0,Realty agents,20,-18,C,0,0,1
5010493,2,2700000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,40,0,C,0,1,0
5116316,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12654,-823,1,1,0,0,Sales staff,20,0,C,0,0,1
5008998,0,2700000,Working,Higher education,Married,House / apartment,-10628,-828,1,0,0,1,Managers,20,-1,X,0,1,1
5100165,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-14614,-2440,1,1,0,0,Laborers,20,0,X,0,1,1
5048534,1,2700000,Commercial associate,Academic degree,Married,House / apartment,-12155,-979,1,0,0,0,Sales staff,30,0,C,0,1,1
5021319,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-16896,-248,1,0,0,0,Laborers,20,0,X,0,0,1
5100133,2,2700000,Commercial associate,Higher education,Married,House / apartment,-13955,-1891,1,0,0,0,Drivers,40,-11,X,0,1,1
5069394,1,2700000,Working,Higher education,Married,House / apartment,-18411,-10094,1,0,0,0,Core staff,30,0,C,0,0,1
5048278,0,2700000,Working,Higher education,Widow,House / apartment,-19301,-2622,1,0,0,1,Managers,10,0,X,0,0,1
5116675,3,2700000,Working,Secondary / secondary special,Married,House / apartment,-13427,-458,1,1,0,0,Laborers,50,0,X,0,1,1
5135646,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16922,-1386,1,0,0,0,Realty agents,20,0,C,0,0,1
5135645,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16922,-1386,1,0,0,0,Realty agents,20,-3,0,0,0,1
5069043,0,2700000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21578,365243,1,0,0,0,,10,0,X,0,0,1
5135611,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16197,-3000,1,0,0,0,Drivers,20,-33,C,0,1,0
5068957,0,2700000,Commercial associate,Higher education,Married,House / apartment,-22159,-5864,1,0,1,0,,20,0,C,0,1,1
5067905,0,2700000,Pensioner,Secondary / secondary special,Married,House / apartment,-21511,365243,1,0,1,0,,20,0,0,0,0,1
5092110,0,2700000,State servant,Secondary / secondary special,Single / not married,With parents,-9649,-1996,1,0,0,1,Core staff,10,-22,C,0,0,0
5091820,0,2700000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638,-5891,1,0,0,0,Laborers,10,0,X,0,0,1
5115454,0,2700000,Commercial associate,Higher education,Married,House / apartment,-17833,-620,1,0,1,0,Accountants,20,0,C,0,1,1
5106042,2,2700000,Working,Secondary / secondary special,Married,House / apartment,-15207,-3201,1,0,0,0,Core staff,40,0,X,0,1,0
5116975,2,2700000,Working,Secondary / secondary special,Married,House / apartment,-13777,-460,1,1,0,0,Laborers,40,0,X,0,0,1
5106037,2,2700000,Working,Secondary / secondary special,Married,House / apartment,-15207,-3201,1,0,0,0,Core staff,40,0,C,0,1,0
5118221,0,2700000,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292,-645,1,1,1,0,Drivers,20,-3,X,0,1,0
5079126,0,2700000,Working,Higher education,Married,House / apartment,-11944,-2262,1,0,0,0,Laborers,20,0,C,0,0,1
5100376,0,2700000,State servant,Higher education,Married,House / apartment,-13851,-856,1,0,0,0,Core staff,20,-53,X,0,1,1
5010927,2,2700000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,1,0,0,1,Core staff,40,-19,X,0,1,1
5037303,0,2700000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11032,-987,1,1,1,0,Core staff,10,0,C,0,1,1
5091048,2,2700000,Commercial associate,Higher education,Married,House / apartment,-15438,-2197,1,0,0,1,Secretaries,40,-1,C,0,0,1
5116697,0,2700000,Working,Secondary / secondary special,Separated,House / apartment,-18806,-3654,1,0,1,0,Sales staff,10,0,C,0,1,0
5010492,2,2700000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,40,0,C,0,1,0
5033647,0,2700000,Working,Higher education,Single / not married,House / apartment,-23006,-513,1,0,0,0,Accountants,10,0,0,0,0,1
5113980,0,2700000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,20,0,C,0,1,0
5041648,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14186,-1736,1,0,1,0,Sales staff,30,0,0,0,1,1
5067264,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-19982,-1724,1,0,1,0,,20,0,0,0,1,1
5125723,1,2700000,Commercial associate,Higher education,Married,House / apartment,-13404,-591,1,0,1,0,Managers,30,-4,C,0,0,1
5041220,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-10886,-308,1,0,0,0,Laborers,10,0,C,0,0,1
5142240,0,2700000,State servant,Higher education,Married,House / apartment,-16421,-8230,1,0,0,0,Managers,20,0,0,0,1,1
5068959,0,2700000,Commercial associate,Higher education,Married,House / apartment,-22159,-5864,1,0,1,0,,20,0,1,1,1,1
5021341,3,2700000,Working,Higher education,Married,House / apartment,-15174,-582,1,0,0,0,,50,0,C,0,1,1
5010803,0,2700000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,20,0,C,0,0,1
5111088,1,2700000,Working,Secondary / secondary special,Married,House / apartment,-12910,-359,1,0,1,0,Drivers,30,-1,X,0,0,1
5021315,0,2700000,Working,Secondary / secondary special,Married,House / apartment,-16896,-248,1,0,0,0,Laborers,20,0,C,0,0,1
5036511,0,2700000,Working,Incomplete higher,Single / not married,With parents,-9690,-2765,1,1,1,0,Managers,10,0,X,0,1,0
5023629,0,2700000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,10,0,0,0,0,1
5117074,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17594,-491,1,0,0,0,Drivers,20,0,C,0,0,1
5033474,0,2700000,Commercial associate,Secondary / secondary special,Married,With parents,-11508,-4160,1,0,0,0,Core staff,20,0,X,0,0,0
5136928,0,2700000,Working,Higher education,Married,House / apartment,-10569,-565,1,0,1,0,Sales staff,20,-9,X,0,1,0
5061080,0,2700000,Working,Higher education,Married,House / apartment,-10734,-2511,1,0,1,0,,20,0,0,0,0,0
5100067,0,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,20,0,C,0,1,0
5149854,0,2700000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9177,-229,1,0,0,0,Laborers,10,0,0,0,0,1
5042250,0,2700000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,20,-15,C,0,0,1
5010948,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,1,0,0,0,Managers,30,0,0,0,1,1
5095587,0,2700000,Working,Incomplete higher,Civil marriage,House / apartment,-8784,-278,1,1,0,1,Medicine staff,20,0,C,0,0,0
