ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5024395,0,1170000,Working,Secondary / secondary special,Married,Municipal apartment,-13494,-1281,1,0,0,0,Sales staff,20,0,X,0,0,0
5024396,0,1170000,Working,Secondary / secondary special,Married,Municipal apartment,-13494,-1281,1,0,0,0,Sales staff,20,0,C,0,0,0
5024397,2,3150000,Working,Higher education,Married,House / apartment,-12434,-1463,1,0,1,0,,40,-11,X,0,1,1
5024398,2,3150000,Working,Higher education,Married,House / apartment,-12434,-1463,1,0,1,0,,40,-20,C,0,1,1
5024400,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10943,-2346,1,0,0,0,Private service staff,20,0,C,0,1,0
5024401,0,765000,State servant,Secondary / secondary special,Single / not married,With parents,-8520,-550,1,1,0,0,Medicine staff,10,-1,X,0,0,0
5024402,0,765000,State servant,Secondary / secondary special,Single / not married,With parents,-8520,-550,1,1,0,0,Medicine staff,10,-3,X,0,0,0
5024403,0,765000,State servant,Secondary / secondary special,Single / not married,With parents,-8520,-550,1,1,0,0,Medicine staff,10,0,0,0,0,0
5024404,1,1215000,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,30,-3,C,0,0,1
5024405,1,1215000,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,30,0,C,0,0,1
5024407,1,1215000,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,30,0,C,0,0,1
5024409,1,1215000,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,30,0,C,0,0,1
5024410,1,1215000,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,30,0,C,0,0,1
5024411,1,1215000,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,30,0,0,0,0,1
5024412,0,2700000,Working,Higher education,Married,House / apartment,-18582,-5084,1,0,0,0,Managers,20,0,X,0,1,0
5024414,1,900000,Working,Incomplete higher,Married,House / apartment,-12166,-1373,1,0,0,0,,30,-10,X,0,0,1
5024415,0,3600000,Working,Higher education,Single / not married,House / apartment,-14836,-2072,1,0,0,0,,10,0,C,0,1,1
5024416,0,3600000,Working,Higher education,Single / not married,House / apartment,-14836,-2072,1,0,0,0,,10,0,C,0,1,1
5024417,0,1800000,Working,Incomplete higher,Married,With parents,-10722,-93,1,0,0,0,Cooking staff,20,0,X,0,1,1
5024418,0,1800000,Working,Incomplete higher,Married,With parents,-10722,-93,1,0,0,0,Cooking staff,20,0,C,0,1,1
5024419,0,1800000,Working,Incomplete higher,Married,With parents,-10722,-93,1,0,0,0,Cooking staff,20,0,C,0,1,1
5024420,0,1800000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17386,-3503,1,0,0,0,Laborers,20,0,C,0,0,0
5024421,0,1800000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17386,-3503,1,0,0,0,Laborers,20,0,X,0,0,0
5024422,0,1800000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17386,-3503,1,0,0,0,Laborers,20,0,C,0,0,0
5024424,0,1800000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17386,-3503,1,0,0,0,Laborers,20,0,X,0,0,0
5024425,0,1800000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17386,-3503,1,0,0,0,Laborers,20,0,X,0,0,0
5024427,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,0,C,0,1,1
5024428,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,-43,X,0,1,1
5024429,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,-15,C,0,1,1
5024430,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,-8,X,0,1,1
5024431,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,-36,X,0,1,1
5024432,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,0,0,0,1,1
5024433,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,0,C,0,1,1
5024434,0,1620000,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,20,0,C,0,1,1
5024436,0,1575000,Commercial associate,Higher education,Married,House / apartment,-20923,-1189,1,0,0,0,Laborers,20,0,X,0,1,1
5024438,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-20046,-3503,1,0,0,0,Sales staff,20,-2,C,0,0,0
5024439,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-20046,-3503,1,0,0,0,Sales staff,20,0,C,0,0,0
5024440,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-20046,-3503,1,0,0,0,Sales staff,20,-21,C,0,0,0
5024443,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-20046,-3503,1,0,0,0,Sales staff,20,0,0,0,0,0
5024444,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-20046,-3503,1,0,0,0,Sales staff,20,0,C,0,0,0
5024448,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,20,0,0,0,1,1
5024449,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,20,0,C,0,1,1
5024450,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,20,0,C,0,1,1
5024451,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,20,0,C,0,1,1
5024452,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,20,0,C,0,1,1
5024453,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,20,0,X,0,1,1
5024455,0,1575000,Pensioner,Secondary / secondary special,Married,House / apartment,-20850,365243,1,0,0,0,,20,0,0,0,0,1
5024457,0,1575000,Pensioner,Secondary / secondary special,Married,House / apartment,-20850,365243,1,0,0,0,,20,0,C,0,0,1
5024458,0,1575000,Pensioner,Secondary / secondary special,Married,House / apartment,-20850,365243,1,0,0,0,,20,0,C,0,0,1
5024461,1,1390500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21071,365243,1,0,0,0,,30,0,1,1,0,0
5024462,1,1390500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21071,365243,1,0,0,0,,30,-21,X,0,0,0
5024463,1,1390500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21071,365243,1,0,0,0,,30,-9,X,0,0,0
5024466,2,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,40,0,C,0,0,1
5024467,2,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,40,0,C,0,0,1
5024469,2,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,40,-17,C,0,0,1
5024470,2,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,40,-9,C,0,0,1
5024471,2,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,40,0,C,0,0,1
5024472,2,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,40,0,C,0,0,1
5024473,0,900000,Working,Secondary / secondary special,Married,House / apartment,-10061,-520,1,0,0,1,High skill tech staff,20,0,C,0,0,0
5024474,0,900000,Working,Secondary / secondary special,Married,House / apartment,-10061,-520,1,0,0,1,High skill tech staff,20,-21,X,0,0,0
5024475,0,900000,Working,Secondary / secondary special,Married,House / apartment,-10061,-520,1,0,0,1,High skill tech staff,20,0,C,0,0,0
5024476,0,900000,Working,Secondary / secondary special,Married,House / apartment,-10061,-520,1,0,0,1,High skill tech staff,20,0,0,0,0,0
5024478,1,2025000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12337,-458,1,0,0,0,Cooking staff,30,-27,X,0,1,1
5024479,1,2025000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12337,-458,1,0,0,0,Cooking staff,30,-10,C,0,1,1
5024480,1,2025000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12337,-458,1,0,0,0,Cooking staff,30,-7,X,0,1,1
5024481,1,2025000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12337,-458,1,0,0,0,Cooking staff,30,0,X,0,1,1
5024482,1,2025000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12337,-458,1,0,0,0,Cooking staff,30,0,0,0,1,1
5024483,0,1620000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12369,-1432,1,1,1,0,Managers,20,0,C,0,0,1
5024484,0,1620000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12369,-1432,1,1,1,0,Managers,20,0,C,0,0,1
5024485,0,1620000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12369,-1432,1,1,1,0,Managers,20,0,C,0,0,1
5024486,0,2250000,Working,Secondary / secondary special,Single / not married,House / apartment,-20302,-10259,1,0,0,0,Medicine staff,10,-8,C,0,0,1
5024487,0,2250000,Working,Secondary / secondary special,Single / not married,House / apartment,-20302,-10259,1,0,0,0,Medicine staff,10,0,0,0,0,1
5024488,0,1710000,Working,Secondary / secondary special,Married,House / apartment,-21717,-2042,1,0,0,0,Drivers,20,0,C,0,0,1
5024489,0,1710000,Working,Secondary / secondary special,Married,House / apartment,-21717,-2042,1,0,0,0,Drivers,20,-13,C,0,0,1
5024490,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,-7,X,0,0,1
5024491,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,0,0,0,0,1
5024492,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,0,0,0,0,1
5024493,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,0,0,0,0,1
5024496,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,-3,X,0,0,1
5024497,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,0,0,0,0,1
5024498,1,1350000,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,30,0,0,0,0,1
5024499,0,4950000,Pensioner,Secondary / secondary special,Married,House / apartment,-20464,365243,1,0,0,1,,20,0,0,0,0,1
5024500,0,4950000,Pensioner,Secondary / secondary special,Married,House / apartment,-20464,365243,1,0,0,1,,20,0,0,0,0,1
5024501,0,1350000,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,20,0,X,0,1,1
5024502,0,1350000,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,20,-16,X,0,1,1
5024503,0,1350000,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,20,-18,X,0,1,1
5024504,0,1350000,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,20,-20,X,0,1,1
5024505,0,1350000,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,20,0,X,0,1,1
5024506,0,1350000,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,20,0,X,0,1,1
5024507,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,0,C,0,0,1
5024508,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,-20,C,0,0,1
5024509,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,0,0,0,0,1
5024510,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,-5,C,0,0,1
5024511,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,-21,C,0,0,1
5024512,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,0,C,0,0,1
5024513,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,0,C,0,0,1
5024514,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,-29,C,0,0,1
5024515,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,0,C,0,0,1
5024516,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,-4,C,0,0,1
5024517,0,945000,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,20,0,C,0,0,1
5024519,1,1575000,Working,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,30,-12,X,0,1,1
5024520,1,1575000,Working,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,30,-40,X,0,1,1
5024524,1,1575000,Working,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,30,0,C,0,1,1
5024525,1,1575000,Working,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,30,0,0,0,1,1
5024526,1,1575000,Working,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,30,0,0,0,1,1
5024527,0,2700000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20967,365243,1,0,1,0,,10,0,X,0,0,1
5024528,0,2700000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20967,365243,1,0,1,0,,10,0,X,0,0,1
5024529,0,1575000,Pensioner,Secondary / secondary special,Married,House / apartment,-23129,365243,1,0,0,0,,20,-11,C,0,0,1
5024530,0,1575000,Pensioner,Secondary / secondary special,Married,House / apartment,-23129,365243,1,0,0,0,,20,0,C,0,0,1
5024531,0,1575000,Pensioner,Secondary / secondary special,Married,House / apartment,-23129,365243,1,0,0,0,,20,0,0,0,0,1
5024532,0,1800000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23059,365243,1,0,0,0,,10,-27,X,0,0,1
5024533,0,1800000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23059,365243,1,0,0,0,,10,-22,X,0,0,1
5024534,0,1800000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23059,365243,1,0,0,0,,10,-2,C,0,0,1
5024535,0,1800000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23059,365243,1,0,0,0,,10,0,C,0,0,1
5024536,0,1800000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23059,365243,1,0,0,0,,10,0,C,0,0,1
5024537,0,1800000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23059,365243,1,0,0,0,,10,0,0,0,0,1
5024540,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,-21,C,0,0,1
5024541,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024542,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024543,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,0,0,0,1
5024544,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,0,0,0,1
5024545,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,-25,C,0,0,1
5024548,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,-12,C,0,0,1
5024550,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024551,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024552,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,-6,C,0,0,1
5024553,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,-25,0,0,0,1
5024554,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024555,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024556,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,C,0,0,1
5024557,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,20,0,X,0,0,1
5024559,1,2250000,Pensioner,Secondary / secondary special,Married,House / apartment,-17478,365243,1,0,0,0,,30,-20,C,0,1,1
5024560,1,2250000,Pensioner,Secondary / secondary special,Married,House / apartment,-17478,365243,1,0,0,0,,30,-2,X,0,1,1
5024561,1,2250000,Pensioner,Secondary / secondary special,Married,House / apartment,-17478,365243,1,0,0,0,,30,0,C,0,1,1
5024562,2,1575000,Working,Lower secondary,Civil marriage,House / apartment,-11300,-1007,1,0,0,0,Laborers,40,-11,C,0,0,1
5024563,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,0,0,0,0,0
5024564,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,0,0,0,0,0
5024565,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,-13,X,0,0,0
5024566,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,0,C,0,0,0
5024567,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,-1,X,0,0,0
5024568,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,0,0,0,0,0
5024569,0,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11734,-2164,1,0,1,1,High skill tech staff,10,0,X,0,0,0
5024571,0,2700000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22829,-2558,1,0,0,0,High skill tech staff,10,0,C,0,0,0
5024572,0,2700000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22829,-2558,1,0,0,0,High skill tech staff,10,0,C,0,0,0
5024573,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,-10,C,0,0,0
5024574,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,X,0,0,0
5024575,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,0,0,0,0
5024576,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,-34,X,0,0,0
5024577,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,0,0,0,0
5024578,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,0,0,0,0
5024579,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,X,0,0,0
5024580,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,0,0,0,0
5024581,1,900000,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,30,0,0,0,0,0
5024582,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,-26,X,0,1,1
5024583,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,-17,C,0,1,1
5024584,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,-8,C,0,1,1
5024585,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,0,C,0,1,1
5024586,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,0,C,0,1,1
5024587,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,-6,C,0,1,1
5024588,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,-20,X,0,1,1
5024589,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,-14,C,0,1,1
5024590,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,0,C,0,1,1
5024591,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,-3,C,0,1,1
5024592,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,-2,C,0,1,1
5024593,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,0,0,0,1,1
5024594,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,0,C,0,1,1
5024595,0,1575000,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,20,0,0,0,1,1
5024596,0,1350000,State servant,Higher education,Single / not married,House / apartment,-8562,-246,1,1,1,0,Secretaries,10,0,0,0,0,1
5024597,0,2250000,Commercial associate,Higher education,Single / not married,House / apartment,-19878,-6516,1,0,0,0,Managers,10,0,0,0,1,1
5024598,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,C,0,0,1
5024599,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,-47,X,0,0,1
5024600,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,-15,X,0,0,1
5024604,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,C,0,0,1
5024605,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,0,0,0,1
5024607,0,2250000,Working,Higher education,Separated,House / apartment,-16072,-338,1,0,0,0,Private service staff,10,-17,X,0,0,1
5024608,0,2250000,Working,Higher education,Separated,House / apartment,-16072,-338,1,0,0,0,Private service staff,10,0,0,0,0,1
5024609,0,2250000,Working,Higher education,Separated,House / apartment,-16072,-338,1,0,0,0,Private service staff,10,0,0,0,0,1
5024610,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,0,0,0,1,1
5024611,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,0,X,0,1,1
5024612,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,-27,C,0,1,1
5024613,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,-12,0,0,1,1
5024614,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,-19,C,0,1,1
5024615,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,0,0,0,1,1
5024616,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,-11,X,0,1,1
5024619,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,-5,C,0,1,1
5024620,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,0,0,0,1,1
5024621,0,1800000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,20,0,C,0,1,1
5024622,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,0,C,0,0,1
5024623,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,0,C,0,0,1
5024626,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,0,C,0,0,1
5024627,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,0,C,0,0,1
5024628,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,-5,X,0,0,1
5024629,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,0,0,0,0,1
5024630,2,2700000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,30,0,0,0,0,1
5024631,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,-9,X,0,0,1
5024632,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,0,C,0,0,1
5024633,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,-12,X,0,0,1
5024634,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,-14,X,0,0,1
5024635,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,0,C,0,0,1
5024636,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,-8,X,0,0,1
5024637,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,20,0,0,0,0,1
5024638,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,-13,X,0,1,1
5024639,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,C,0,1,1
5024640,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,X,0,1,1
5024641,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,C,0,1,1
5024642,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,C,0,1,1
5024643,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,C,0,1,1
5024644,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,C,0,1,1
5024645,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,0,0,1,1
5024646,0,1800000,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,20,0,X,0,1,1
5024652,0,3375000,Working,Secondary / secondary special,Married,House / apartment,-18562,-1220,1,1,0,0,Laborers,20,0,C,0,0,1
